843.5000000000001,904 846.5378006617806,870.5302702439159
746.5,904 752.3136336541875,871.7997055203742
649.4999999999999,904 657.6600657400772,873.8004219441464
552.4999999999999,904 556.3951696830372,875.5940631702443
455.50000000000006,904 452.3439252517898,875.9408027618201
358.5,904 355.5719759962558,875.3580020467938
261.5,904 259.11154757275693,874.5512809997502
164.5,904 162.47659071836395,874.0249266490785
843.5000000000001,816 841.8989718724339,781.3089595427849
746.5,816 749.5324746662673,782.90406770542
649.4999999999999,816 656.9336904694354,785.0934019787051
552.4999999999999,816 556.7498314342386,787.0641622338561
455.50000000000006,816 451.3463154229958,787.6022084442255
358.5,816 354.07773085851323,787.1348615678648
261.5,816 258.2757810930526,786.3985416222447
164.5,816 162.2709739650131,785.8881899000717
843.5000000000001,728 838.0862426926501,693.7240997661343
746.5,728 747.5428146391145,694.4413075404334
649.4999999999999,728 656.6292543199447,695.170026160265
552.4999999999999,728 557.2370559161288,695.9312447370185
455.50000000000006,728 450.31998279912807,696.6528181354942
358.5,728 352.515174941789,697.172672648739
261.5,728 257.31656874482906,697.5030695687753
164.5,728 161.86328281301937,697.6157969737525
843.5000000000001,640 835.1923358054513,607.0264463381421
746.5,640 746.3005829256687,607.3896762364749
649.4999999999999,640 656.7170284114237,607.7831217214384
552.4999999999999,640 557.8061319679032,608.2195760706657
455.50000000000006,640 449.3427169627264,608.6620328064422
358.5,640 350.9756652936322,608.9946452429128
261.5,640 256.2861102138057,609.2212761549573
164.5,640 161.29849265634377,609.3264401186303
843.5000000000001,552 833.3294005217596,520.3731008875793
746.5,552 745.7266222091403,520.4202273903153
649.4999999999999,552 657.1497771610254,520.5039781135564
552.4999999999999,552 558.4560154620275,520.6254183492414
455.50000000000006,552 448.39665601409115,520.7761304764182
358.5,552 349.459654010864,520.9070474652837
261.5,552 255.21664114644932,521.0118351044935
164.5,552 160.62742048615218,521.0826629866448
843.5000000000001,464 832.6491316220284,433.00565567040076
746.5,464 745.7789838279905,433.0365245236656
649.4999999999999,464 657.8970767810603,433.0536362860204
552.4999999999999,464 559.1709472651089,433.05901015417356
455.50000000000006,464 447.49669384953717,433.05171674191234
358.5,464 347.99862911929944,433.0372472238062
261.5,464 254.1474856597469,433.0201032055077
164.5,464 159.90531144042922,433.00259401044514
843.5000000000001,376 833.5017766051769,344.3303578119882
746.5,376 746.3977899910727,347.6602024362682
649.4999999999999,376 658.8661484002522,350.15305223095305
552.4999999999999,376 559.8782864360281,351.834316120086
455.50000000000006,376 446.71719664048453,352.01626993793775
358.5,376 346.6948338578093,350.2221583055926
261.5,376 253.14168122899991,347.51374657553305
164.5,376 159.18354618286062,344.5227012483019
843.5000000000001,288 836.0745039412406,254.5463453467928
746.5,288 747.4989114726957,264.62110361470235
649.4999999999999,288 659.9692415227004,273.1347300702342
552.4999999999999,288 560.5339605447218,279.4197386644882
455.50000000000006,288 446.07471959682675,279.88918531694907
358.5,288 345.5743500672946,273.65779765013394
261.5,288 252.2315485208007,264.7279384898383
164.5,288 158.51649821654868,255.31669368100592
843.5000000000001,200 839.9202651207211,164.48042817486925
746.5,200 749.0299141698338,182.72810099059726
649.4999999999999,200 661.2042383760026,198.43735913004062
552.4999999999999,200 561.1733644816894,210.26784725338484
455.50000000000006,200 445.5141972106473,211.04092748630106
358.5,200 344.58466240080213,199.42200959356833
261.5,200 251.425175161305,183.0057121833488
164.5,200 157.96433421411058,165.92877439479645
843.5000000000001,112 844.2372496666165,75.0831065198956
746.5,112 750.9716192919155,100.63283922306427
649.4999999999999,112 662.6080349681068,122.36468158855759
552.4999999999999,112 561.8405628623743,138.6527748757973
455.50000000000006,112 444.99437314196456,139.56745711508253
358.5,112 343.68816388995833,123.36907929061853
261.5,112 250.7346522717279,100.5389715671588
164.5,112 157.58036611609216,76.81913315535377
843.5000000000001,24 847.5384700454684,5.0291867865318665
746.5,24 753.3353367732926,16.843997787470947
649.4999999999999,24 664.3204299873534,37.57633538542683
552.4999999999999,24 562.585794874812,58.14582319272561
455.50000000000006,24 444.49570758672235,59.33496269158357
358.5,24 342.85703693447044,39.17192097956012
261.5,24 250.18983357314895,16.481745638647695
164.5,24 157.42166685381503,4.301099363109485
