841.4999999999999,935 755.1309345678379,955.1239131821876
747.5,935 682.2987087777058,954.2557599905932
653.5,935 614.983663695708,951.613524195553
559.5,935 542.2574153879352,947.1770967623916
465.50000000000006,935 433.06327137596816,938.1915791782991
371.50000000000006,935 323.19747152778683,925.6657978634257
277.5,935 206.30921994795284,907.5616066350782
184.5,935 103.12224178471133,887.7541652900898
841.4999999999999,848 748.1058434271174,856.7067385473264
747.5,848 676.6587461465132,858.8860086679464
653.5,848 610.893047631676,859.7622832668332
559.5,848 540.7252091602601,858.2443074065764
465.50000000000006,848 437.69589542777715,849.0225074200237
371.50000000000006,848 330.97926094616605,833.4320970059264
277.5,848 218.19685413465902,815.3801190822745
184.5,848 119.33514129163949,793.8186590594995
841.4999999999999,761 754.2196981343708,767.9043863896022
747.5,761 680.4228075602972,769.4329673445233
653.5,761 612.5042634753313,770.0618798597383
559.5,761 541.1172223182236,768.4870464470398
465.50000000000006,761 441.67165915398,760.4692567270703
371.50000000000006,761 336.2672770455102,748.756873139948
277.5,761 225.75656770126565,736.0997885201581
184.5,761 129.02123737342447,719.2263401134327
841.4999999999999,674 775.6948763182514,681.4294549647749
747.5,674 695.5326649530957,681.0605961605554
653.5,674 621.4323140436686,680.1003996234222
559.5,674 543.3761102795451,677.8512524588523
465.50000000000006,674 445.83847284545345,673.278580324468
371.50000000000006,674 339.66531101919946,670.314922405122
277.5,674 229.46451331440113,667.4609096948184
184.5,674 133.7791294788519,659.6699653134139
841.4999999999999,587 797.2362462261821,591.8378254289294
747.5,587 711.8187715375781,590.8422097103
653.5,587 631.3593236686794,589.5901408306938
559.5,587 547.3544254908104,587.9639555824518
465.50000000000006,587 451.0315472069191,587.1400779622811
371.50000000000006,587 341.72768014839824,593.6720015581984
277.5,587 229.24869068938835,601.4337099126355
184.5,587 134.31382818864358,601.743905896463
841.4999999999999,500 803.6174358133221,498.9977819426837
747.5,500 716.5518002846602,499.99118169426293
653.5,500 635.7184551552743,501.7422685258082
559.5,500 552.576022341124,503.4514440221737
465.50000000000006,500 457.6738032727625,505.66514402339914
371.50000000000006,500 347.77720024521614,515.8752673295855
277.5,500 235.99909092400537,528.7541707775421
184.5,500 138.20858302839858,535.41249243835
841.4999999999999,413 809.2702566491727,408.8235587028397
747.5,413 724.4184569868086,413.9948821369115
653.5,413 642.9218528919075,418.6973121181233
559.5,413 558.0247244573201,422.5068498611838
465.50000000000006,413 463.5581629886556,426.3812628939723
371.50000000000006,413 357.7244034896273,434.9377758657449
277.5,413 253.82996334245664,442.80303917866974
184.5,413 168.66293251384832,444.12631834119964
841.4999999999999,326 816.1653545044328,313.78411250540944
747.5,326 734.1948322333566,326.90685051823743
653.5,326 651.3252818573196,338.8555138314615
559.5,326 563.4412421518499,347.03248922646554
465.50000000000006,326 467.20337436550494,348.61427256387026
371.50000000000006,326 365.68997378872376,347.8826619199694
277.5,326 270.08010289509133,344.7144751245602
184.5,326 196.4167404715119,339.70137730014477
841.4999999999999,239 826.4592077353102,216.58666203394728
747.5,239 747.0261460250624,240.33374362815232
653.5,239 661.6090161208721,262.92845085470816
559.5,239 569.6752656269958,277.89738355733493
465.50000000000006,239 470.4482943211451,277.8467489287575
371.50000000000006,239 369.70313407714,264.673627736098
277.5,239 279.4197975035139,244.64784218379236
184.5,239 215.00274169626024,226.56189103325488
841.4999999999999,152 843.5972083960082,114.3628505912889
747.5,152 765.6305392805513,148.4441025048333
653.5,152 675.9262756970129,182.85290420272239
559.5,152 578.4875648759331,205.60176893544354
465.50000000000006,152 475.4921920046081,204.17702257624393
371.50000000000006,152 373.2784768440283,179.33515982314722
277.5,152 285.52432736080004,147.4186686185224
184.5,152 227.82478111247923,119.32332823559335
841.4999999999999,65 866.0337763488038,26.442839774933162
747.5,65 788.454724354451,65.41441913637058
653.5,65 694.9663543787408,102.88100002236938
559.5,65 592.0902652745237,126.21013188348118
465.50000000000006,65 485.00500726344484,123.90655698327127
371.50000000000006,65 381.7875319173306,93.83345889846014
277.5,65 297.24612651784514,54.287704651731836
184.5,65 247.4165192299417,20.51239883584343
