979.5,802.6 919,802.5939891744022
916.5,802.6 865.3,802.8449458835661
853.5,802.6 813.2,803.4459272709804
790.5,802.6 759.2,804.2980162881041
727.5,802.6 703.6000000000001,805.2653244735171
664.5,802.6 640.6000000000001,806.2699877884768
601.5,802.6 577.6,806.9519855141068
538.5,802.6 514.6000000000001,807.0768589313125
475.5,802.6 454.70000000000005,806.4657320525486
412.5,802.6 401.00000000000006,805.1460758350994
349.5,802.6 349.1000000000001,803.0375713080417
979.5,729.6 918.9999999999999,729.5972105214383
916.5,729.6 865.3,729.80813566172
853.5,729.6 813.2,730.297459109541
790.5,729.6 759.2,730.9863510281162
727.5,729.6 703.6,731.7656695850801
664.5,729.6 640.6,732.5729145183972
601.5,729.6 577.6,733.1188324171585
538.5,729.6 514.6,733.2154104603247
475.5,729.6 454.70000000000005,732.7194279074165
412.5,729.6 401.00000000000006,731.65352371388
349.5,729.6 349.1000000000001,729.9528014114388
979.5,656.6 919,656.5995012570801
916.5,656.6 865.3,656.7371457863759
853.5,656.6 813.2,657.0470757687835
790.5,656.6 759.2,657.4802451869541
727.5,656.6 703.6,657.9683967649128
664.5,656.6 640.6000000000001,658.4725000032655
601.5,656.6 577.6,658.811977250994
538.5,656.6 514.6,658.869765346109
475.5,656.6 454.70000000000005,658.5568140404603
412.5,656.6 401,657.8875765011278
349.5,656.6 349.1,656.821151079403
979.5,583.6 919,583.5967772908521
916.5,583.6 865.3,583.6368532258463
853.5,583.6 813.2,583.7484900889904
790.5,583.6 759.2,583.9115338902141
727.5,583.6 703.6,584.0992980417562
664.5,583.6 640.6,584.2965668624644
601.5,583.6 577.6000000000001,584.4328101142635
538.5,583.6 514.6,584.4616428291483
475.5,583.6 454.70000000000005,584.3471465137717
412.5,583.6 401,584.0936277456308
349.5,583.6 349.1,583.6850601069477
979.5,510.6 919,510.6
916.5,510.6 865.3,510.6
853.5,510.6 813.2,510.6
790.5,510.6 759.2,510.6
727.5,510.6 703.6,510.6
664.5,510.6 640.5999999999999,510.6
601.5,510.6 577.6,510.6
538.5,510.6 514.6,510.6
475.5,510.6 454.7,510.6
412.5,510.6 401,510.6
349.5,510.6 349.1,510.6
979.5,437.6 919,437.6036483235224
916.5,437.6 865.3,437.5788152835715
853.5,437.6 813.2,437.4981534491264
790.5,437.6 759.2,437.3773032932149
727.5,437.6 703.6,437.23646177227243
664.5,437.6 640.6,437.08713247401346
601.5,437.6 577.6000000000001,436.9826614262672
538.5,437.6 514.6,436.9583896193647
475.5,437.6 454.70000000000005,437.04191596222597
412.5,437.6 401,437.2304901871211
349.5,437.6 349.1,437.53622069705517
979.5,364.6 919,364.61120040027913
916.5,364.6 865.3,364.5458376767929
853.5,364.6 813.2,364.32239575735167
790.5,364.6 759.2,363.98509025127254
727.5,364.6 703.6,363.590647868409
664.5,364.6 640.6,363.1713992861341
601.5,364.6 577.6,362.8771312752476
538.5,364.6 514.6,362.80724091952686
475.5,364.6 454.7,363.0394421613953
412.5,364.6 401,363.5662644342564
349.5,364.6 349.1,364.42151619298215
979.5,291.6 919,291.60203197573924
916.5,291.6 865.3,291.2540835332848
853.5,291.6 813.2,290.45172779690904
790.5,291.6 759.2,289.3017628874939
727.5,291.6 703.5999999999999,287.96230404347114
664.5,291.6 640.6,286.93559613506125
601.5,291.6 577.6,286.7097949922918
538.5,291.6 514.6,287.20153071765685
475.5,291.6 454.7,288.2581833818984
412.5,291.6 401,289.63338892906677
349.5,291.6 349.1,291.296135518522
979.5,218.6 919,218.6250417770106
916.5,218.6 865.3,218.27135137109371
853.5,218.6 813.2,217.30136984159108
790.5,218.6 759.2,215.87900602074947
727.5,218.6 703.5999999999999,214.23018182937167
664.5,218.6 640.6,212.9639940613128
601.5,218.6 577.6,212.68255502291422
538.5,218.6 514.6,213.27865689638946
475.5,218.6 454.7,214.56111830608629
412.5,218.6 401,216.22644644262243
349.5,218.6 349.1,218.23386948446696
