858.8,796.6 793.8,800.2662304142127
790.5,796.6 760.5,801.563945583798
722.2,796.6 722.2,802.8782769641547
653.8,796.6 653.8,804.729393163316
585.5,796.6 585.5,805.9098651652516
517.1999999999999,796.6 517.2,806.3867650128764
448.8999999999999,796.6 448.8999999999999,806.1277254237613
380.59999999999985,796.6 380.6000000000001,805.1047386498027
312.1999999999998,796.6 312.20000000000016,803.2914335288644
243.89999999999986,796.6 271.9,801.8460276987579
175.5999999999999,796.6 240.60000000000002,800.5281821985716
858.8,723.6 793.8,728.0620913326468
790.5,723.6 760.5,729.6006688559513
722.2,723.6 722.2,731.1332412919774
653.8,723.6 653.8,733.2351858699408
585.5,723.6 585.5,734.5140154339895
517.1999999999999,723.6 517.2,734.9634405330285
448.8999999999999,723.6 448.9000000000001,734.5722668337653
380.59999999999985,723.6 380.60000000000014,733.3280209806347
312.1999999999998,723.6 312.20000000000016,731.2131656880122
243.89999999999986,723.6 271.89999999999975,729.5540018922337
175.5999999999999,723.6 240.60000000000002,728.0513672613907
858.8,650.6 793.8,654.9802574475235
790.5,650.6 760.5,656.479213297229
722.2,650.6 722.2,657.9636475613767
653.8,650.6 653.8,659.9769569515761
585.5,650.6 585.5,661.1715849852538
517.1999999999999,650.6 517.2,661.5516063794771
448.8999999999999,650.6 448.9,661.118013420773
380.59999999999985,650.6 380.6,659.8722725530324
312.1999999999998,650.6 312.20000000000005,657.8127374198191
243.89999999999986,650.6 271.9000000000001,656.2198668678932
175.5999999999999,650.6 240.60000000000002,654.7890710254229
858.8,577.6 793.8,579.8710596232133
790.5,577.6 760.5,580.6345754792428
722.2,577.6 722.2,581.3813106008834
653.8,577.6 653.8,582.3716187213086
585.5,577.6 585.5,582.9315005185149
517.1999999999999,577.6 517.2,583.0744096099005
448.8999999999999,577.6 448.90000000000003,582.8117927655409
380.59999999999985,577.6 380.6000000000001,582.1548768794485
312.1999999999998,577.6 312.20000000000016,581.1128894071734
243.89999999999986,577.6 271.89999999999986,580.323419555121
175.5999999999999,577.6 240.60000000000002,579.6222096364369
858.8,504.6 793.8,506.2653118352675
790.5,504.6 760.5,506.81853623400673
722.2,504.6 722.2,507.35557647255945
653.8,504.6 653.8,508.05926483480596
585.5,504.6 585.5,508.447891326616
517.1999999999999,504.6 517.2,508.53604281606493
448.8999999999999,504.6 448.9,508.33546657839617
380.59999999999985,504.6 380.60000000000014,507.856487965515
312.1999999999998,504.6 312.20000000000005,507.10684241358825
243.89999999999986,504.6 271.9,506.54190491050224
175.5999999999999,504.6 240.5999999999998,506.04123158437136
858.8,431.6 793.8,431.6
790.5,431.6 760.5,431.6
722.2,431.6 722.2,431.6
653.8,431.6 653.8,431.6
585.5,431.6 585.5,431.6
517.1999999999999,431.6 517.1999999999999,431.6
448.8999999999999,431.6 448.8999999999999,431.6
380.59999999999985,431.6 380.59999999999985,431.6
312.1999999999998,431.6 312.1999999999998,431.6
243.89999999999986,431.6 271.89999999999986,431.6
175.5999999999999,431.6 240.5999999999998,431.6
858.8,358.6 793.8,358.6
790.5,358.6 760.5,358.6
722.2,358.6 722.2,358.6
653.8,358.6 653.8,358.6
585.5,358.6 585.5,358.6
517.1999999999999,358.6 517.1999999999999,358.6
448.8999999999999,358.6 448.8999999999999,358.6
380.59999999999985,358.6 380.59999999999985,358.6
312.1999999999998,358.6 312.1999999999998,358.6
243.89999999999986,358.6 271.89999999999986,358.6
175.5999999999999,358.6 240.5999999999998,358.6
858.8,285.6 793.8,282.8710127790847
790.5,285.6 760.5,281.88207514061685
722.2,285.6 722.2,280.8628690787369
653.8,285.6 653.8,279.3803580360253
585.5,285.6 585.5,278.3701392038965
517.1999999999999,285.6 517.2,277.8764318444694
448.8999999999999,285.6 448.8999999999999,277.94885402754005
380.59999999999985,285.6 380.6000000000001,278.6405983907278
312.1999999999998,285.6 312.19999999999993,280.011724154663
243.89999999999986,285.6 271.9,281.1625896195947
175.5999999999999,285.6 240.5999999999999,282.2428725509832
858.8,212.6 793.8,209.56319814485977
790.5,212.6 760.5,208.52592576778252
722.2,212.6 722.2,207.49973894058365
653.8,212.6 653.8,206.10976773859824
585.5,212.6 585.5,205.2863602978846
517.1999999999999,212.6 517.2,205.02534640426086
448.8999999999999,212.6 448.8999999999999,205.32543199591825
380.59999999999985,212.6 380.59999999999997,206.18574826517107
312.1999999999998,212.6 312.20000000000005,207.60833782157385
243.89999999999986,212.6 271.9,208.70930783174464
175.5999999999999,212.6 240.60000000000002,209.69889425511766
